CityCode,City,Year,population,gdp
140900,忻州市,2008,303.26001,3112485
141000,临汾市,2008,431.92001,7546316
141100,吕梁市,2008,376.63,6296438
150100,呼和浩特市,2008,224.3,13163700
150200,包头市,2008,217.75999,17600038
150300,乌海市,2008,48.27,2401000
150400,赤峰市,2008,456.48999,7523927
150500,通辽市,2008,316.92001,7419620
150600,鄂尔多斯市,2008,149.69,16030184
150701,海拉尔,2008,272.48001,6326600
150800,巴彦淖尔市,2008,185,4390600
150900,乌兰察布市,2008,287.10999,4346864
210100,沈阳市,2008,713.51001,38604745
210200,大连市,2008,583.37,38582471
210300,鞍山市,2008,351.42001,16078635
210400,抚顺市,2008,223.19,6624377
210500,本溪市,2008,155.66,6108589
210600,丹东市,2008,242.7,5638618
210700,锦州市,2008,310.19,6904436
210800,营口市,2008,233.8,7035683
210900,阜新市,2008,192.46001,2339120
211000,辽阳市,2008,183.39,5666088
211100,盘锦市,2008,129.2,6750045
211200,铁岭市,2008,305.92999,5363280
211300,朝阳市,2008,340.92001,4466114
211400,葫芦岛市,2008,280.39999,4578221
220100,长春市,2008,752.53003,25618985
220200,吉林市,2008,438.29001,13000948
220300,四平市,2008,337.56,5965476
220400,辽源市,2008,123.33,2711856
220500,通化市,2008,227.7,4473262
220600,白山市,2008,129.67999,3003488
220700,松原市,2008,285.09,8067183
220800,白城市,2008,202.89999,2907212
230100,哈尔滨市,2008,989.85999,28681851
230200,齐齐哈尔市,2008,569.20001,6658807
230300,鸡西市,2008,190.84,3158814
230400,鹤岗市,2008,109.41,1846919
230500,双鸭山市,2008,150.46001,2600512
230600,大庆市,2008,277.23001,22203734
230700,伊春市,2008,127.63,1790114
230800,佳木斯市,2008,251.64,3985000
230900,七台河市,2008,90.220001,1871613
231000,牡丹江市,2008,269.89999,5060872
231100,黑河市,2008,173.89999,2056219
232300,绥化市,2008,577.20001,5417896
310000,上海市,2008,1391.04,136981500
320100,南京市,2008,624.46002,37750000
320200,无锡市,2008,464.20001,44195000
320300,徐州市,2008,946.85999,20073600
320400,常州市,2008,358.73999,22022300
320500,苏州市,2008,629.75,67012900
320600,南通市,2008,763.71997,25101300
320700,连云港市,2008,488.25,7501000
320800,淮安市,2008,536.90997,9158300
320900,盐城市,2008,811.71002,16032600
321000,扬州市,2008,459.79001,15732900
321100,镇江市,2008,268.76999,14081351
321200,泰州市,2008,500.89001,13943800
321300,宿迁市,2008,534.58002,6550600
330100,杭州市,2008,677.64001,47811649
330200,宁波市,2008,568.09003,39640472
330300,温州市,2008,771.98999,24242923
330400,嘉兴市,2008,338.07001,18152979
330500,湖州市,2008,258.5,10348945
330600,绍兴市,2008,437.06,22229451
330700,金华市,2008,461.41,16818457
330800,衢州市,2008,248.85001,5800500
330900,舟山市,2008,96.769997,4902500
331000,台州市,2008,574.06,19652660
331100,丽水市,2008,255.42999,5056756
340100,合肥市,2008,486.73001,16648400
340200,芜湖市,2008,230.78999,7496460
340300,蚌埠市,2008,358.31,4863852
340400,淮南市,2008,240.88,4536200
340500,马鞍山市,2008,128.10001,6363000
340600,淮北市,2008,215.78,3490900
340700,铜陵市,2008,73.889999,3253100
340800,安庆市,2008,613.89001,7047175
341000,黄山市,2008,148.35001,2499000
341100,滁州市,2008,447.37,5201110
341200,阜阳市,2008,987.78998,5412700
341300,宿州市,2008,626.06,5111031
341400,巢湖市,2008,456.79999,4793300
341500,六安市,2008,701.64001,5339470
341600,毫州市,2008,588.77002,4042200
341700,池州市,2008,158.92999,1924000
341800,宣城市,2008,276.75,4116100
350100,福州市,2008,635.95001,22841602
350200,厦门市,2008,173.67,15600218
350300,莆田市,2008,316.64001,6099627
350400,三明市,2008,270.14999,6669222
350500,泉州市,2008,677.72998,27052915
350600,漳州市,2008,468.5,10020167
350700,南平市,2008,308.13,5591439
350800,龙岩市,2008,291.29999,6728476
350900,宁德市,2008,335.03,5426716
360100,南昌市,2008,494.73001,16600847
360200,景德镇市,2008,158.23,3219756
360300,萍乡市,2008,185.77,3876366
360400,九江市,2008,484.67001,7005984
360500,新余市,2008,123.2,4023218
360600,鹰潭市,2008,116.11,2566218
360700,赣州市,2008,888.95001,8348486
360800,吉安市,2008,485.25,5050046
360900,宜春市,2008,543.96997,6150000
361000,抚州市,2008,387.73999,4340496
361100,上饶市,2008,716.34998,6283382
370100,济南市,2008,603.98999,30174243
370200,青岛市,2008,761.56,44361800
370300,淄博市,2008,420.62,23167800
370400,枣庄市,2008,383.23999,10928300
370500,东营市,2008,183.97,20526200
370600,烟台市,2008,651.69,34341900
370700,潍坊市,2008,862.47998,24918100
370800,济宁市,2008,822.75,21221600
370900,泰安市,2008,554.71997,15133000
371000,威海市,2008,252.23,17803493
371100,日照市,2008,284.54001,7731401
371200,莱芜市,2008,125.96,4557900
371300,临沂市,2008,1034.47,19582000
371400,德州市,2008,564.19,14009100
371500,聊城市,2008,584.90997,12526700
371600,滨州市,2008,375.67999,12368300
371700,菏泽市,2008,919.94,8217900
410100,郑州市,2008,719.60999,30039925
410200,开封市,2008,518.47998,6893747
410300,洛阳市,2008,686.5,19196384
410400,平顶山市,2008,523.94,10677008
410500,安阳市,2008,567.37,10360548
410600,鹤壁市,2008,157.74001,3423523
410700,新乡市,2008,589.57001,9494928
410800,焦作市,2008,361.25,10315860
410900,濮阳市,2008,396.23999,6572798
411000,许昌市,2008,478.95001,10620503
411100,漯河市,2008,272.87,5502627
411200,三门峡市,2008,227.69,6542124
411300,南阳市,2008,1147.61,16364296
411400,商丘市,2008,901.10999,9313905
411500,信阳市,2008,845.21002,8667899
411600,周口市,2008,1188.08,9841251
411700,驻马店市,2008,865.17999,8129755
420100,武汉市,2008,833.23999,39600819
420200,黄石市,2008,257.31,5565700
420300,十堰市,2008,351.03,4876426
420500,宜昌市,2008,400.82999,10265600
420600,襄樊市,2008,584.38,10024600
420700,鄂州市,2008,106.82,2697900
420800,荆门市,2008,300.10999,5203600
420900,孝感市,2008,525.06,5930600
421000,荆州市,2008,658.5,6239800
421100,黄冈市,2008,735.14001,6007500
421200,咸宁市,2008,288.20999,3591900
421300,随州市,2008,256.10999,3102000
430100,长沙市,2008,645.14001,30009795
430200,株洲市,2008,383.04001,9095676
430300,湘潭市,2008,293.98999,6547824
430400,衡阳市,2008,731.14001,10000859
430500,邵阳市,2008,754.09003,5615709
430600,岳阳市,2008,551.51001,11057360
430700,常德市,2008,614.15997,10496975
430800,张家界市,2008,164.56,1839774
430900,益阳市,2008,467.66,5112770
431000,郴州市,2008,471,7340633
431100,永州市,2008,580.15997,5926853
431200,怀化市,2008,508.94,5037856
431300,娄底市,2008,423.79001,5284038
440100,广州市,2008,784.14001,82158151
440200,韶关市,2008,323.09,5458677
440300,深圳市,2008,228.07001,78065387
440400,珠海市,2008,99.480003,9920616
440500,汕头市,2008,506.57001,9747835
440600,佛山市,2008,364.34,43333044
440700,江门市,2008,389.92999,12805877
440800,湛江市,2008,753.88,10486608
440900,茂名市,2008,725.66998,12178395
441200,肇庆市,2008,410.28,7158542
441300,惠州市,2008,318.84,12903608
441400,梅州市,2008,505.28,4778840
441500,汕尾市,2008,335.98999,3502293
441600,河源市,2008,346.64001,3941331
441700,阳江市,2008,273.29001,4838439
441800,清远市,2008,405.79999,7466166
441900,东莞市,2008,174.87,37025344
442000,中山市,2008,146.42999,14085194
445100,潮州市,2008,256.13,4427597
445200,揭阳市,2008,641.23999,7250296
445300,云浮市,2008,272.67999,3198566
450100,南宁市,2008,691.69,13162137
450200,柳州市,2008,364.89999,9098522
450300,桂林市,2008,508.32001,8830250
450400,梧州市,2008,313.20001,4001238
450500,北海市,2008,157.71001,3138785
450600,防城港市,2008,84.760002,2121817
450700,钦州市,2008,364.51001,3774232
450800,贵港市,2008,501.85999,3985273
450900,玉林市,2008,641.72998,6059167
451000,百色市,2008,392.37,4162366
451100,贺州市,2008,221.78999,2528364
451200,河池市,2008,404.57001,3673139
451300,来宾市,2008,252.74001,2715837
451400,崇左市,2008,240,2648005
460100,海口市,2008,155.82001,4431808
460200,三亚市,2008,54.580002,1443178
500000,重庆市,2008,3257.05,50966600
510100,成都市,2008,1124.96,39009857
510300,自贡市,2008,325.57999,4868510
510400,攀枝花市,2008,111.18,4276138
510500,泸州市,2008,493.38,5084223
510600,德阳市,2008,387.37,6950411
510700,绵阳市,2008,540.71002,7431645
510800,广元市,2008,310.37,2335589
510900,遂宁市,2008,384.94,3726708
511000,内江市,2008,425.04999,4882791
511100,乐山市,2008,353.5,5623939
511300,南充市,2008,749.48999,6019472
511400,眉山市,2008,346.57999,4127098
511500,宜宾市,2008,530.81,6458619
511600,广安市,2008,466.45001,4049030
511700,达州市,2008,655.96997,6039863
511800,雅安市,2008,154.53999,2132237
511900,巴中市,2008,398.57001,2137624
512000,资阳市,2008,497.14999,4676250
520100,贵阳市,2008,363.92999,8110521
520200,六盘水市,2008,312.97,3842663
520300,遵义市,2008,744.02002,6557276
520400,安顺市,2008,270.29999,1676482
530100,昆明市,2008,528.52002,15116795
530300,曲靖市,2008,608.09003,7875678
530400,玉溪市,2008,212.98,5960973
530500,保山市,2008,248.22,1940496
530600,昭通市,2008,549.52002,2722801
530700,丽江市,2008,119.49,1011490
530800,思茅市,2008,258.10001,1798569
530900,临沧市,2008,224.66,1568740
540100,拉萨市,2008,47.720001,1420500
610100,西安市,2008,772.29999,21900400
610200,铜川市,2008,85.059998,1286500
610300,宝鸡市,2008,377.95001,7140700
610400,咸阳市,2008,510.45001,7645560
610500,渭南市,2008,551.88,4897150
610600,延安市,2008,223.31,7132720
610700,汉中市,2008,380.14001,3526120
610800,榆林市,2008,353.12,10082610
610900,安康市,2008,301.87,2336744
611000,商洛市,2008,242.48,1740360
620100,兰州市,2008,322.28,8462811
620200,嘉峪关市,2008,18.59,1441043
620300,金昌市,2008,47.290001,1944259
620400,白银市,2008,178.06,2442835
620500,天水市,2008,357.20999,2265698
620600,武威市,2008,197.60001,2101088
620700,张掖市,2008,129.56,1698559
620800,平凉市,2008,228.23,1750618
620900,酒泉市,2008,95.800003,2480173
621000,庆阳市,2008,258.23001,2484991
621100,定西市,2008,297.81,1056400
621200,陇南市,2008,277.44,1216011
630100,西宁市,2008,217.78999,4221885
640100,银川市,2008,152.27,5141138
640200,石嘴山市,2008,74.040001,2287270
640300,吴忠市,2008,135.67999,1729879
640400,固原市,2008,148.36,757929
640500,中卫市,2008,114.17,1191009
650100,乌鲁木齐市,2008,236.05,10203488
650200,克拉玛依市,2008,38.619999,6612062
110000,北京市,2009,1245.83,121530000
120000,天津市,2009,979.84003,75218500
130100,石家庄市,2009,977.40997,30012797
130200,唐山市,2009,733.90002,38127192
130300,秦皇岛市,2009,287.23999,8045421
130400,邯郸市,2009,942.77002,20152800
130500,邢台市,2009,718.63,10562913
130600,保定市,2009,1155.28,17300023
130700,张家口市,2009,462.31,8003407
130800,承德市,2009,371.91,7601136
130900,沧州市,2009,717.5,18012287
131000,廊坊市,2009,413.32999,11474791
131100,衡水市,2009,436.26999,6521058
140100,太原市,2009,365.12,15452409
140200,大同市,2009,315.60001,5962587
140300,阳泉市,2009,130.27,3487100
140400,长治市,2009,329.63,7752901
140500,晋城市,2009,216.53,6060499
140600,朔州市,2009,157.37,5613074
140700,晋中市,2009,320,6368106
140800,运城市,2009,503.62,7230077
140900,忻州市,2009,306.91,3493072
141000,临汾市,2009,437.04001,7668659
141100,吕梁市,2009,381.09,6115606
150100,呼和浩特市,2009,227.37,16439925
150200,包头市,2009,219.59,21687980
150300,乌海市,2009,48.060001,3112080
150400,赤峰市,2009,459.19,9128888
150500,通辽市,2009,318.85999,9613935
150600,鄂尔多斯市,2009,149.48,21610000
150701,海拉尔,2009,271.76001,7792653
150800,巴彦淖尔市,2009,173.3,5098658
150900,乌兰察布市,2009,289.72,5000100
210100,沈阳市,2009,716.54999,42685137
210200,大连市,2009,584.79999,43495050
210300,鞍山市,2009,352.03,17304740
210400,抚顺市,2009,222.61,6986395
210500,本溪市,2009,155.46001,6883947
210600,丹东市,2009,242.64,6075211
210700,锦州市,2009,310.19,7272951
210800,营口市,2009,235.03999,7994827
210900,阜新市,2009,192.27,2879693
211000,辽阳市,2009,183.48,6082597
211100,盘锦市,2009,130.00999,6768658
211200,铁岭市,2009,306.06,6057065
211300,朝阳市,2009,342.60001,5180944
211400,葫芦岛市,2009,282.26999,4455816
220100,长春市,2009,756.5,28485627
220200,吉林市,2009,437.42001,15004776
220300,四平市,2009,339.12,6585947
220400,辽源市,2009,123.78,3361820
220500,通化市,2009,226.81,5180017
220600,白山市,2009,129.72,3566348
220700,松原市,2009,288.32999,9008304
220800,白城市,2009,203.17,3533626
230100,哈尔滨市,2009,991.59998,31755391
230200,齐齐哈尔市,2009,571.56,6905169
230300,鸡西市,2009,190.71001,3538182
230400,鹤岗市,2009,109.41,2023349
230500,双鸭山市,2009,150.81,2985082
230600,大庆市,2009,280.17001,21200036
230700,伊春市,2009,127.31,1724616
230800,佳木斯市,2009,252.25999,4326603
230900,七台河市,2009,92.769997,2336262
231000,牡丹江市,2009,270.57001,6292848
231100,黑河市,2009,174.21001,2242095
232300,绥化市,2009,580.15002,6058790
310000,上海市,2009,1400.7,150464500
320100,南京市,2009,629.77002,42302608
320200,无锡市,2009,465.64999,49917200
320300,徐州市,2009,957.60999,23901600
320400,常州市,2009,359.82001,25199300
320500,苏州市,2009,633.28998,77402000
320600,南通市,2009,762.65997,28728038
320700,连云港市,2009,490.64001,9411300
320800,淮安市,2009,534.15997,11217500
320900,盐城市,2009,812.37,19170000
321000,扬州市,2009,458.79999,18563943
321100,镇江市,2009,269.88,16720765
321200,泰州市,2009,503.98001,16609200
321300,宿迁市,2009,540.59998,8268532
330100,杭州市,2009,683.38,50875530
330200,宁波市,2009,571.02002,43293025
330300,温州市,2009,779.10999,25273448
330400,嘉兴市,2009,339.60001,19180282
330500,湖州市,2009,259.17001,11018263
330600,绍兴市,2009,437.73999,23757754
330700,金华市,2009,463.67999,17760647
330800,衢州市,2009,249.86,6265500
330900,舟山市,2009,96.769997,5352361
331000,台州市,2009,578.46997,20404529
331100,丽水市,2009,257.39001,5465482
340100,合肥市,2009,491.42999,21021200
340200,芜湖市,2009,230.10001,9019997
340300,蚌埠市,2009,360.64001,5320870
340400,淮南市,2009,242.52,5087730
340500,马鞍山市,2009,128.61,6658905
340600,淮北市,2009,217.74001,3718734
340700,铜陵市,2009,73.989998,3437300
340800,安庆市,2009,615.88,7706600
341000,黄山市,2009,148.60001,2669198
341100,滁州市,2009,450.25,5761845
341200,阜阳市,2009,1000.5,6077994
341300,宿州市,2009,635.19,5406000
341400,巢湖市,2009,458.60001,5293628
341500,六安市,2009,705.89001,5840232
341600,毫州市,2009,596.92999,4319284
341700,池州市,2009,159.88,2455896
341800,宣城市,2009,277.76999,4327700
350100,福州市,2009,637.91998,26040448
350200,厦门市,2009,177,17372349
350300,莆田市,2009,319.60999,6914192
350400,三明市,2009,271.06,8002444
350500,泉州市,2009,680.84998,30695003
350600,漳州市,2009,471.76999,11780103
350700,南平市,2009,310.10001,6216534
350800,龙岩市,2009,293.35001,8248814
350900,宁德市,2009,335.95001,6122829
360100,南昌市,2009,497.32999,18375008
360200,景德镇市,2009,160.22,3640337
360300,萍乡市,2009,186.92999,4214862
360400,九江市,2009,491.03,8313636
360500,新余市,2009,124.61,4841748
360600,鹰潭市,2009,119.82,2568020
360700,赣州市,2009,896.98999,9406290
360800,吉安市,2009,489.10001,5841087
360900,宜春市,2009,549.91998,7002430
361000,抚州市,2009,399.14001,5029103
361100,上饶市,2009,728.27002,7285029
370100,济南市,2009,603.27002,33513645
370200,青岛市,2009,762.91998,48538672
370300,淄博市,2009,421.41,24452800
370400,枣庄市,2009,386.79001,11960414
370500,东营市,2009,184.59,20589700
370600,烟台市,2009,652,37017900
370700,潍坊市,2009,867.84998,27072300
370800,济宁市,2009,831.31,22381300
370900,泰安市,2009,555.83002,17156630
371000,威海市,2009,252.97,17803493
371100,日照市,2009,285.76001,8646600
371200,莱芜市,2009,126.38,4713000
371300,临沂市,2009,1041.54,20691100
371400,德州市,2009,569.01001,14760842
371500,聊城市,2009,590.89001,13783700
371600,滨州市,2009,377.48999,13549931
371700,菏泽市,2009,939.44,9573109
410100,郑州市,2009,731.46997,33085053
410200,开封市,2009,527.14001,7787245
410300,洛阳市,2009,694.89001,20014846
410400,平顶山市,2009,532.35999,11278100
410500,安阳市,2009,573.15997,11248807
410600,鹤壁市,2009,159.78999,3636276
410700,新乡市,2009,597.25,9919801
410800,焦作市,2009,364.85999,10714238
410900,濮阳市,2009,404.22,6616319
411000,许昌市,2009,485.20999,11307471
411100,漯河市,2009,276.07001,5917024
411200,三门峡市,2009,229.56,7027459
411300,南阳市,2009,1167.51,17144914
411400,商丘市,2009,910.87,9955475
411500,信阳市,2009,860.98999,9289974
411600,周口市,2009,1206.76,10653712
411700,驻马店市,2009,873.13,9005247
420100,武汉市,2009,835.54999,46208600
420200,黄石市,2009,258.56,5715900
420300,十堰市,2009,353.22,5509600
420500,宜昌市,2009,401.37,12723300
420600,襄樊市,2009,588.88,12010100
420700,鄂州市,2009,107.24,3237121
420800,荆门市,2009,301.04999,6000969
420900,孝感市,2009,528.72998,6728800
421000,荆州市,2009,662.04999,7095800
421100,黄冈市,2009,739.60999,7301900
421200,咸宁市,2009,290.63,4051500
421300,随州市,2009,257.76999,3419100
430100,长沙市,2009,651.59003,37447641
430200,株洲市,2009,382.79999,10248939
430300,湘潭市,2009,295.26001,7393818
430400,衡阳市,2009,739.79999,11680146
430500,邵阳市,2009,764.14001,6006947
430600,岳阳市,2009,558.67999,12721499
430700,常德市,2009,616.69,12392306
430800,张家界市,2009,165.27,2030965
430900,益阳市,2009,470.54999,5916182
431000,郴州市,2009,473.85999,8432283
431100,永州市,2009,586.65997,6400361
431200,怀化市,2009,508.88,5594841
431300,娄底市,2009,420.53,5683129
440100,广州市,2009,794.62,91382135
440200,韶关市,2009,325.54001,5787525
440300,深圳市,2009,245.96001,82013176
440400,珠海市,2009,102.65,10386627
440500,汕头市,2009,510.73001,10358687
440600,佛山市,2009,367.63,48208972
440700,江门市,2009,391.51999,13408813
440800,湛江市,2009,763.14001,11566678
440900,茂名市,2009,735.31,12312519
441200,肇庆市,2009,413.69,8620048
441300,惠州市,2009,324.35999,14147026
441400,梅州市,2009,507.35999,5192860
441500,汕尾市,2009,340.60999,3900405
441600,河源市,2009,348.98001,4054956
441700,阳江市,2009,275.67001,5272696
441800,清远市,2009,408.82001,8615921
441900,东莞市,2009,178.73,37639142
442000,中山市,2009,147.86,15664106
445100,潮州市,2009,257.89001,4801815
445200,揭阳市,2009,649.10999,8160920
445300,云浮市,2009,275.79999,3445051
450100,南宁市,2009,697.90002,15247144
450200,柳州市,2009,367.56,10460537
450300,桂林市,2009,511.63,9405425
450400,梧州市,2009,316.17999,4536513
450500,北海市,2009,160.17999,3177113
450600,防城港市,2009,86.919998,2510367
450700,钦州市,2009,371.19,3963669
450800,贵港市,2009,509.69,4377331
450900,玉林市,2009,653.40997,6834915
451000,百色市,2009,398.57001,4528599
451100,贺州市,2009,223.89999,2492167
451200,河池市,2009,409.54999,3827713
451300,来宾市,2009,254.5,2993595
451400,崇左市,2009,241.96001,3043555
460100,海口市,2009,158.24001,4895519
460200,三亚市,2009,55.709999,1733198
500000,重庆市,2009,3275.6101,65300100
510100,成都市,2009,1139.63,45026032
510300,自贡市,2009,328.48999,5410487
510400,攀枝花市,2009,111.58,4240750
510500,泸州市,2009,497.14999,5876030
510600,德阳市,2009,388.39999,7798930
510700,绵阳市,2009,544.65002,8201664
510800,广元市,2009,312.73001,2704803
510900,遂宁市,2009,387.04999,4120706
511000,内江市,2009,425.60999,5608849
511100,乐山市,2009,353.22,6190171
511300,南充市,2009,753.51001,6862762
511400,眉山市,2009,348.07001,4653274
511500,宜宾市,2009,534.92999,7207800
511600,广安市,2009,470.01999,4503368
511700,达州市,2009,657.56,6827297
511800,雅安市,2009,155.14999,2396141
511900,巴中市,2009,401.17999,2383161
512000,资阳市,2009,501.35001,5345119
520100,贵阳市,2009,367.07999,9719382
520200,六盘水市,2009,319.35001,4301556
520300,遵义市,2009,750.85999,7776409
520400,安顺市,2009,273.48999,1957038
530100,昆明市,2009,533.98999,18086467
530300,曲靖市,2009,616.21997,8709446
530400,玉溪市,2009,214.36,6444042
530500,保山市,2009,250.23,2216546
530600,昭通市,2009,561.03998,3204517
530700,丽江市,2009,120.53,1206746
530800,思茅市,2009,249.64,2116987
530900,临沧市,2009,239.60001,1813326
540100,拉萨市,2009,51.529999,1632777
610100,西安市,2009,781.66998,27240800
610200,铜川市,2009,85.309998,1558600
610300,宝鸡市,2009,378.78,8065640
610400,咸阳市,2009,516.38,8732000
610500,渭南市,2009,556.85999,6554980
610600,延安市,2009,227.50999,7282600
610700,汉中市,2009,381.54999,4156440
610800,榆林市,2009,359.10999,13023080
610900,安康市,2009,303.57001,2749450
611000,商洛市,2009,243.05,2251190
620100,兰州市,2009,323.59,9259821
620200,嘉峪关市,2009,20.870001,1600500
620300,金昌市,2009,47.57,1947494
620400,白银市,2009,179.55,2653311
620500,天水市,2009,359.69,2600022
620600,武威市,2009,198.92999,1927902
620700,张掖市,2009,130.37,1920761
620800,平凉市,2009,229.77,1956563
620900,酒泉市,2009,96.419998,3210478
621000,庆阳市,2009,260.95001,3022211
621100,定西市,2009,299.42999,1319394
621200,陇南市,2009,279.17001,1423400
630100,西宁市,2009,193.94,5010743
640100,银川市,2009,155.55,5781483
640200,石嘴山市,2009,74.519997,2707801
640300,吴忠市,2009,137.21001,1858945
640400,固原市,2009,150.14,879280
640500,中卫市,2009,116.65,1429824
650100,乌鲁木齐市,2009,241.19,10945200
650200,克拉玛依市,2009,39.349998,4802909
110000,北京市,2010,1257.8,141135800
120000,天津市,2010,984.84998,92244600
130100,石家庄市,2010,989.15997,34010186
130200,唐山市,2010,735,44691588
130300,秦皇岛市,2010,288.29999,9304969
130400,邯郸市,2010,963.5,23615569
130500,邢台市,2010,732.03003,12120943
130600,保定市,2010,1161.01,20503000
130700,张家口市,2010,465.97,9664158
130800,承德市,2010,372.95999,8889619
130900,沧州市,2010,730.89001,22031199
131000,廊坊市,2010,419.01999,13510982
131100,衡水市,2010,440.20001,7818229
140100,太原市,2010,365.5,17780539
140200,大同市,2010,317.51001,6959095
140300,阳泉市,2010,130.78,4293774
140400,长治市,2010,331.54001,9202336
140500,晋城市,2010,216.23,7305428
140600,朔州市,2010,159.07001,6701476
140700,晋中市,2010,320.95999,7638366
140800,运城市,2010,503.67999,8274316
140900,忻州市,2010,307.54999,4374561
141000,临汾市,2010,437.32001,8901440
141100,吕梁市,2010,383.48999,8455392
150100,呼和浩特市,2010,229.56,18657116
150200,包头市,2010,219.8,24608100
150300,乌海市,2010,53,3911235
150400,赤峰市,2010,457.73999,10862293
150500,通辽市,2010,318.70001,11766183
150600,鄂尔多斯市,2010,152.38,26432300
150701,海拉尔,2010,271.29999,9320138
150800,巴彦淖尔市,2010,186.34,6033292
150900,乌兰察布市,2010,287.01999,5676016
210100,沈阳市,2010,719.59998,50175427
210200,大连市,2010,586.44,51581621
210300,鞍山市,2010,351.79001,21250121
210400,抚顺市,2010,220.91,8951571
210500,本溪市,2010,154.60001,8603675
210600,丹东市,2010,241.36,7288908
210700,锦州市,2010,308.35001,9126325
210800,营口市,2010,235.53,10024494
210900,阜新市,2010,192.38,3788656
211000,辽阳市,2010,183.32001,7354295
211100,盘锦市,2010,131.25,9263214
211200,铁岭市,2010,305.14999,7221291
211300,朝阳市,2010,339.23999,6564084
211400,葫芦岛市,2010,281.75,5314485
220100,长春市,2010,758.89001,33290329
220200,吉林市,2010,434.03,18006376
220300,四平市,2010,340.54999,7795527
220400,辽源市,2010,123.75,4101426
220500,通化市,2010,226.12,6270844
220600,白山市,2010,128.7,4331670
220700,松原市,2010,290.04999,11028462
220800,白城市,2010,202.64,4451802
230100,哈尔滨市,2010,992.02002,36648538
230200,齐齐哈尔市,2010,568.10999,8804569
230300,鸡西市,2010,189.2,4194931
230400,鹤岗市,2010,109.1,2509870
230500,双鸭山市,2010,151.58,3963504
230600,大庆市,2010,279.79999,29000642
230700,伊春市,2010,126.95,2024407
230800,佳木斯市,2010,253.78,5124563
230900,七台河市,2010,92.860001,3052237
231000,牡丹江市,2010,270.23001,7649791
231100,黑河市,2010,174.21001,2610994
232300,绥化市,2010,586.21002,7334286
310000,上海市,2010,1412.3199,171659800
320100,南京市,2010,632.41998,51306500
320200,无锡市,2010,466.56,57933000
320300,徐州市,2010,972.89001,29421394
320400,常州市,2010,360.79999,30448900
320500,苏州市,2010,637.65997,92289100
320600,南通市,2010,762.91998,34656700
320700,连云港市,2010,497.73001,11933100
320800,淮安市,2010,538.73999,13880700
320900,盐城市,2010,816.12,23327600
321000,扬州市,2010,459.12,22294884
321100,镇江市,2010,270.70999,19876400
321200,泰州市,2010,504.64999,20487200
321300,宿迁市,2010,546.28003,10640900
330100,杭州市,2010,689.12,59491687
330200,宁波市,2010,574.08002,51630017
330300,温州市,2010,786.79999,29250426
330400,嘉兴市,2010,341.60001,23002027
330500,湖州市,2010,259.98001,13017294
330600,绍兴市,2010,438.91,27952029
330700,金华市,2010,466.64999,21100441
330800,衢州市,2010,251.24001,7554826
330900,舟山市,2010,96.769997,6443170
331000,台州市,2010,583.14001,24264533
331100,丽水市,2010,259.64999,6632932
340100,合肥市,2010,494.95001,27016100
340200,芜湖市,2010,229.5,11085924
340300,蚌埠市,2010,362.23001,6368877
340400,淮南市,2010,243.99001,6035491
340500,马鞍山市,2010,129.10001,8110148
340600,淮北市,2010,219.56,4616043
340700,铜陵市,2010,74.010002,4667000
340800,安庆市,2010,615.62,9881100
341000,黄山市,2010,148.05,3093198
341100,滁州市,2010,450.79999,6956502
341200,阜阳市,2010,1011.84,7218144
341300,宿州市,2010,642.07001,6505700
341400,巢湖市,2010,460.51001,6297332
341500,六安市,2010,704.82001,6761209
341600,毫州市,2010,600.76001,5127800
341700,池州市,2010,160.46001,3008439
341800,宣城市,2010,278.35999,5257000
350100,福州市,2010,645.90002,31234092
350200,厦门市,2010,180.21001,20600737
350300,莆田市,2010,323.54001,8503257
350400,三明市,2010,272.73001,9751020
350500,泉州市,2010,685.27002,35649739
350600,漳州市,2010,476.35999,14307097
350700,南平市,2010,313.89999,7286525
350800,龙岩市,2010,314.37,9908973
350900,宁德市,2010,339.37,7386099
360100,南昌市,2010,502.25,22001059
360200,景德镇市,2010,163.16,4615001
360300,萍乡市,2010,188.09,5203900
360400,九江市,2010,497.91,10320647
360500,新余市,2010,118.01,6312212
360600,鹰潭市,2010,121.92,3448865
360700,赣州市,2010,907.27002,11197412
360800,吉安市,2010,495.04001,7205251
360900,宜春市,2010,557.92999,8700005
361000,抚州市,2010,403.95999,6300124
361100,上饶市,2010,740.33002,9010029
370100,济南市,2010,604.08002,39105271
370200,青岛市,2010,763.64001,56661900
370300,淄博市,2010,422.35999,28667500
370400,枣庄市,2010,391.03,13620361
370500,东营市,2010,184.87,23599400
370600,烟台市,2010,651.14001,43584600
370700,潍坊市,2010,873.78003,30909200
370800,济宁市,2010,843.03003,25428200
370900,泰安市,2010,557.01001,20516800
371000,威海市,2010,253.61,19447000
371100,日照市,2010,287.92001,10250800
371200,莱芜市,2010,126.69,5463300
371300,临沂市,2010,1072.6899,23999900
371400,德州市,2010,570.17999,16578200
371500,聊城市,2010,597.53003,16223800
371600,滨州市,2010,377.92001,15515164
371700,菏泽市,2010,958.79999,12270900
410100,郑州市,2010,963,40408926
410200,开封市,2010,534.70001,9271584
410300,洛阳市,2010,703.53998,23202460
410400,平顶山市,2010,539.59003,13108394
410500,安阳市,2010,581.40002,13155890
410600,鹤壁市,2010,162.05,4291193
